time/total_timesteps,time/fps,train/reward,train/reward_mean,train/reward_max,time/iterations,time/time_elapsed,train/reward_min,train/loss,train/n_updates,train/entropy_loss,train/policy_gradient_loss,train/value_loss,train/learning_rate,train/clip_range,train/clip_fraction,train/explained_variance,train/std,train/approx_kl
8278016,245,0.23716052,0.36221638321876526,89.50547,4042,33742,-141.34924,23.48752212524414,40410,-43.752741527557376,0.003814118294394575,34.79222326278686,0.0001,0.1,0.29091796875,0.8324169516563416,1.0959086418151855,0.00796813
8280064,245,0.96729255,0.3950759172439575,88.94751,4043,33750,-136.72322,92.2912826538086,40420,-43.7512131690979,-0.0028315319475950675,144.58423585891722,0.0001,0.1,0.12421875,0.8587049245834351,1.0961328744888306,0.0037480146
8282112,245,-2.1708252,0.29405876994132996,20.64994,4044,33758,-29.92712,94.15530395507812,40430,-43.75425486564636,-0.0017126871505752205,158.57240028381347,0.0001,0.1,0.00146484375,0.8547811508178711,1.096165657043457,0.0005212743
8284160,245,8.513928,0.28874558210372925,89.92802,4045,33766,-135.98161,24.306604385375977,40440,-43.7601300239563,-0.0029315925086848436,42.712856435775755,0.0001,0.1,0.121923828125,0.9115866422653198,1.0965687036514282,0.0027871788
8286208,245,-6.2727647,0.3304091691970825,84.92755,4046,33775,-130.96744,52.11069869995117,40450,-43.76617884635925,-0.0013955491362139584,147.1577904701233,0.0001,0.1,0.0310546875,0.8095635771751404,1.0965874195098877,0.002396035
8288256,245,5.9277067,0.36064255237579346,39.749718,4047,33783,-32.826813,122.14403533935547,40460,-43.76588854789734,-0.001957178425800521,155.85675716400146,0.0001,0.1,0.023291015625,0.8328092098236084,1.0965306758880615,0.0018245868
8290304,245,-2.1753983,0.24213093519210815,85.19266,4048,33791,-128.47107,33.151939392089844,40470,-43.76483864784241,-0.0015290448092855514,73.43829641342163,0.0001,0.1,0.052392578125,0.8517156839370728,1.096540093421936,0.0015568109
8292352,245,0.14892136,0.3565669655799866,90.42719,4049,33800,-138.33813,27.34246826171875,40480,-43.76485872268677,0.0002594118617707863,92.70070834159851,0.0001,0.1,0.24208984375,0.8213400840759277,1.0962963104248047,0.013722658
8294400,245,0.9846458,0.41008371114730835,88.32244,4050,33808,-135.16795,40.2915153503418,40490,-43.7576069355011,-0.0018830968328984454,147.06353425979614,0.0001,0.1,0.049609375,0.8640915751457214,1.096174716949463,0.0020537544
8296448,245,-1.2430404,0.2503659129142761,20.804802,4051,33816,-16.56157,72.90283966064453,40500,-43.75674529075623,-0.0014232405708753503,151.31494703292847,0.0001,0.1,0.002001953125,0.8549531698226929,1.096203327178955,0.00064633146
8298496,245,0.9223076,0.2956119775772095,87.72104,4052,33824,-131.62654,16.384349822998047,40510,-43.75894980430603,0.003237261433969252,32.052124452590945,0.0001,0.1,0.29619140625,0.8933336734771729,1.0963181257247925,0.0056117326
8300544,245,0.5562511,0.3727668821811676,87.18099,4053,33833,-135.48743,80.42088317871094,40520,-43.761413717269896,-0.002301066744257696,133.47790050506592,0.0001,0.1,0.145166015625,0.8802533149719238,1.0963830947875977,0.0049689272
8302592,245,2.336206,0.3398706018924713,39.490948,4054,33841,-29.661566,55.985267639160156,40530,-43.76041188240051,-0.001455957320285961,151.14491939544678,0.0001,0.1,0.0095703125,0.8476723432540894,1.096311092376709,0.0011586198
8304640,245,6.115607,0.2458140254020691,84.916306,4055,33849,-129.16843,31.036535263061523,40540,-43.759223508834836,-0.0023080494982423263,63.15104899406433,0.0001,0.1,0.0345703125,0.837723433971405,1.096295952796936,0.0023927581
8306688,245,-0.13302588,0.3518161177635193,89.15312,4056,33858,-138.23944,51.97369384765625,40550,-43.7608681678772,-0.0016136545309564099,109.07485270500183,0.0001,0.1,0.1048828125,0.8020892143249512,1.0964715480804443,0.0031996635
8308736,245,-0.16007172,0.3996586203575134,83.57023,4057,33866,-129.8825,64.5601577758789,40560,-43.76535801887512,-0.0031024969794088975,143.78340101242065,0.0001,0.1,0.063916015625,0.8669431209564209,1.0965709686279297,0.0035684893
8310784,245,6.749935,0.22177287936210632,19.066597,4058,33874,-17.12169,47.56747055053711,40570,-43.767322587966916,-0.0030175461928592996,135.21886892318724,0.0001,0.1,0.026611328125,0.8297047019004822,1.0966205596923828,0.0026883446
8312832,245,-1.4574726,0.3324473202228546,88.331795,4059,33882,-140.79904,12.036543846130371,40580,-43.76984801292419,0.0015527558454778046,27.886158847808836,0.0001,0.1,0.137451171875,0.8608846664428711,1.0967899560928345,0.007849022
8314880,245,-0.52180636,0.38540884852409363,89.66513,4060,33891,-134.44034,108.65994262695312,40590,-43.772930812835696,0.0010138040321180596,155.07701587677002,0.0001,0.1,0.155322265625,0.8159056901931763,1.0969603061676025,0.0041079633
8316928,245,7.8244233,0.3682989776134491,20.832369,4061,33899,-31.32748,73.73687744140625,40600,-43.777286767959595,-0.0008887282834621147,150.49058742523192,0.0001,0.1,0.183740234375,0.8584715723991394,1.0969778299331665,0.0029914118
8318976,245,7.1103992,0.24203814566135406,91.88972,4062,33907,-140.88544,24.289535522460938,40610,-43.77887296676636,0.0024889237887691707,50.893925189971924,0.0001,0.1,0.17705078125,0.8969167470932007,1.0972040891647339,0.009748993
8321024,245,1.7096493,0.3320479989051819,84.53372,4063,33915,-129.93431,109.75392150878906,40620,-43.7825487613678,-0.0034026823908789084,132.16809549331666,0.0001,0.1,0.036865234375,0.8458198308944702,1.0971603393554688,0.003115766
8323072,245,-47.883327,0.3894217014312744,39.573128,4064,33924,-60.092133,67.71575927734375,40630,-43.777754878997804,-0.0024831672868458553,132.07539901733398,0.0001,0.1,0.08037109375,0.8880231380462646,1.0969566106796265,0.0027286909
8325120,245,-1.2143794,0.20884451270103455,86.50839,4065,33932,-136.59915,51.01435852050781,40640,-43.77598376274109,-0.0035420494619756936,106.51701860427856,0.0001,0.1,0.05771484375,0.8503018617630005,1.0969926118850708,0.0031000483
8327168,245,1.2849988,0.35303813219070435,86.87248,4066,33940,-132.98277,38.92526626586914,40650,-43.778612518310545,-0.001338614523410797,73.85735530853272,0.0001,0.1,0.06220703125,0.760221004486084,1.0971155166625977,0.0029137642
8329216,245,-0.8290089,0.39267483353614807,86.99145,4067,33949,-136.42183,80.39439392089844,40660,-43.780152320861816,-0.00208039524150081,135.08806772232055,0.0001,0.1,0.0115234375,0.8672550320625305,1.0971181392669678,0.0012473189
8331264,245,-8.358837,0.27161481976509094,18.99852,4068,33957,-29.920012,64.68224334716797,40670,-43.780990266799925,-0.0036866620066575706,144.68039712905883,0.0001,0.1,0.0275390625,0.8605480790138245,1.0972059965133667,0.0020463462
8333312,245,0.79017514,0.2713845372200012,83.610146,4069,33965,-133.74344,17.339887619018555,40680,-43.783933877944946,-0.003963615145767108,36.166909384727475,0.0001,0.1,0.118603515625,0.883595883846283,1.097300410270691,0.0033962713
8335360,245,5.86664,0.33000361919403076,80.5188,4070,33973,-127.71372,83.17998504638672,40690,-43.786791515350345,-0.0029762019868940113,123.37102375030517,0.0001,0.1,0.145556640625,0.8496319055557251,1.0974557399749756,0.0067053414
8337408,245,-7.9197087,0.3735611140727997,39.678726,4071,33982,-31.138107,82.86770629882812,40700,-43.788151597976686,-0.003370070662640501,125.3709342956543,0.0001,0.1,0.037841796875,0.8631901741027832,1.0974233150482178,0.0022811363
8339456,245,3.0168917,0.230845645070076,86.67959,4072,33990,-134.55309,41.78231430053711,40710,-43.78684773445129,-0.004571109058451839,68.82249040603638,0.0001,0.1,0.04794921875,0.8531137108802795,1.0973836183547974,0.0023879528
8341504,245,0.9791336,0.3550942838191986,90.06229,4073,33998,-139.40698,28.429166793823242,40720,-43.77861704826355,0.0003930496866814792,95.613445520401,0.0001,0.1,0.2193359375,0.8039402365684509,1.096732497215271,0.013430757
8343552,245,0.05054647,0.39099404215812683,84.33537,4074,34007,-129.21535,55.2082405090332,40730,-43.76813368797302,-0.0004874729143921286,147.31292572021485,0.0001,0.1,0.23076171875,0.8520849943161011,1.0967967510223389,0.004028974
8345600,245,-2.8394828,0.24824972450733185,18.258633,4075,34015,-16.341597,86.44950866699219,40740,-43.7708101272583,0.0011757568194298075,150.27932720184327,0.0001,0.1,0.082568359375,0.8262065052986145,1.096767544746399,0.014051707
8347648,245,-2.8765225,0.2872583270072937,83.171844,4076,34023,-138.53159,11.884074211120605,40750,-43.76883888244629,-0.003511235426412895,30.548529553413392,0.0001,0.1,0.129443359375,0.896851658821106,1.0968515872955322,0.005054986
8349696,245,0.0389049,0.39068758487701416,89.8748,4077,34031,-142.48473,67.20690155029297,40760,-43.77409443855286,0.0030110305873677135,148.62632923126222,0.0001,0.1,0.28740234375,0.8268892765045166,1.096949577331543,0.010567532
8351744,245,2.0109699,0.3520668148994446,39.962013,4078,34040,-31.401186,73.36825561523438,40770,-43.77433233261108,-0.0015513504346017725,165.89302978515624,0.0001,0.1,0.044580078125,0.847720742225647,1.096989631652832,0.0018249355
8353792,245,-6.4001184,0.22885774075984955,88.731834,4079,34048,-139.56696,30.52971649169922,40780,-43.77480645179749,-0.0011752846752642655,63.6358564376831,0.0001,0.1,0.07978515625,0.8847804665565491,1.0969610214233398,0.0037817145
8355840,245,-0.5422233,0.3356766700744629,81.35338,4080,34056,-127.32592,96.21086883544922,40790,-43.77810173034668,-0.0016723395237931982,120.45377764701843,0.0001,0.1,0.122265625,0.8261829018592834,1.0973204374313354,0.0036688827
8357888,245,-0.5049888,0.4295821487903595,89.06119,4081,34065,-141.94583,61.8870849609375,40800,-43.791549587249754,0.01146023930341471,123.12108664512634,0.0001,0.1,0.4525390625,0.884326159954071,1.0977638959884644,0.018107677
8359936,245,0.6389056,0.252995103597641,23.184074,4082,34073,-18.973885,70.64738464355469,40810,-43.794217586517334,-0.0024681892682565376,163.99311618804933,0.0001,0.1,0.03916015625,0.7564032673835754,1.0977145433425903,0.0026065535
8361984,245,2.645419,0.36911529302597046,102.358055,4083,34081,-157.9105,21.88479995727539,40820,-43.795106649398804,0.004538892401615158,43.54749612808227,0.0001,0.1,0.285400390625,0.6978726387023926,1.0980006456375122,0.010835403
8364032,245,-2.1605067,0.3858485221862793,86.87311,4084,34089,-138.70007,183.54820251464844,40830,-43.803090524673465,-0.0026517644480918536,397.072998046875,0.0001,0.1,0.058251953125,0.6518001556396484,1.0981028079986572,0.0016826079
8366080,245,2.36976,0.34414300322532654,19.554958,4085,34098,-32.36526,78.07795715332031,40840,-43.8035984992981,0.0003653500141808763,179.91865034103392,0.0001,0.1,0.017333984375,0.7930504083633423,1.098138451576233,0.00060113566
8368128,245,0.6790443,0.2545280158519745,87.803825,4086,34106,-144.71204,23.732833862304688,40850,-43.80226383209229,0.001042029249947518,42.85229682922363,0.0001,0.1,0.09326171875,0.8596282005310059,1.0980305671691895,0.0022279548
8370176,245,-0.0030460376,0.3504784405231476,88.97028,4087,34114,-140.24406,55.47381591796875,40860,-43.80026535987854,-0.00014464056876022368,149.72364292144775,0.0001,0.1,0.04072265625,0.7847727537155151,1.097939372062683,0.0033159342
8372224,245,-13.295883,0.4501095414161682,41.11016,4088,34123,-33.318638,75.98453521728516,40870,-43.79868540763855,-0.0019061853527091444,154.77966556549072,0.0001,0.1,0.008251953125,0.8601865768432617,1.0979690551757812,0.0010391229
8374272,245,0.41206583,0.18804031610488892,90.61198,4089,34131,-147.71777,55.260372161865234,40880,-43.79790019989014,-0.000271951052127406,98.58482723236084,0.0001,0.1,0.03203125,0.7966612577438354,1.0977966785430908,0.0038146065
8376320,245,-0.31373772,0.3510521352291107,87.620766,4090,34139,-146.90349,44.04312515258789,40890,-43.794256639480594,-0.0033935660700080915,105.8563868045807,0.0001,0.1,0.059521484375,0.768034815788269,1.0977648496627808,0.0021680477
8378368,245,-0.261301,0.41944995522499084,90.34033,4091,34147,-147.23624,83.26764678955078,40900,-43.79396100044251,0.003744173297309317,174.8724247932434,0.0001,0.1,0.11474609375,0.8292660117149353,1.0978703498840332,0.0052653593
8380416,245,-35.250298,0.3000740110874176,20.749657,4092,34156,-35.250298,80.93073272705078,40910,-43.799155187606814,-0.0013082254939945416,174.59155969619752,0.0001,0.1,0.0783203125,0.8237926959991455,1.0979844331741333,0.0033352862
8382464,245,1.4838735,0.29997456073760986,94.71977,4093,34164,-155.16653,20.924386978149414,40920,-43.794594049453735,0.003723103879019618,43.95574235916138,0.0001,0.1,0.248974609375,0.8724697232246399,1.097573161125183,0.0057771923
8384512,245,0.5699661,0.3984587490558624,93.77969,4094,34172,-149.63142,80.28068542480469,40930,-43.78806810379028,0.0034893239848315717,177.34455032348632,0.0001,0.1,0.080908203125,0.8156697750091553,1.0975005626678467,0.007265739
8386560,245,5.1610823,0.35346105694770813,36.596268,4095,34181,-33.378395,132.9237060546875,40940,-43.78645896911621,0.0009232490978320129,189.20675611495972,0.0001,0.1,0.07421875,0.8369755744934082,1.0974279642105103,0.0032248597
8388608,245,9.767588,0.2183750867843628,83.05777,4096,34189,-144.40048,44.96554946899414,40950,-43.784775733947754,0.0015980876676621846,88.58963580131531,0.0001,0.1,0.060107421875,0.6911430358886719,1.0973719358444214,0.0065546306
8390656,245,0.36596602,0.353934109210968,83.78738,4097,34197,-148.88005,58.55922317504883,40960,-43.786538696289064,0.014154291054001077,134.02647409439086,0.0001,0.1,0.205712890625,0.7077738046646118,1.0975477695465088,0.014935652
8392704,245,-0.24064606,0.4112832248210907,87.31526,4098,34205,-150.11116,90.473876953125,40970,-43.789182567596434,-0.0008826721226796508,259.6337326049805,0.0001,0.1,0.040380859375,0.6847514510154724,1.0975756645202637,0.002634516
8394752,245,3.6979022,0.24226924777030945,18.861769,4099,34214,-16.602211,94.76829528808594,40980,-43.7897620677948,0.0009215230005793273,224.1829803466797,0.0001,0.1,0.042529296875,0.7310472726821899,1.0975784063339233,0.0049758204
8396800,245,-0.14828661,0.31213149428367615,86.5586,4100,34222,-140.45432,15.113251686096191,40990,-43.78666205406189,-0.0028579352278029547,33.58253161907196,0.0001,0.1,0.142919921875,0.8580752015113831,1.0973724126815796,0.004715658
8398848,245,0.42056584,0.3851315677165985,87.672134,4101,34230,-144.45027,55.906761169433594,41000,-43.783377170562744,0.008432869269745425,142.74865922927856,0.0001,0.1,0.20908203125,0.8541885614395142,1.0973671674728394,0.010277538
8400896,245,-25.20373,0.3437206447124481,41.767162,4102,34239,-36.849976,83.30878448486328,41010,-43.783808040618894,-0.0023645140288863333,165.78714418411255,0.0001,0.1,0.0556640625,0.8475178480148315,1.0973949432373047,0.0032053054
8402944,245,-6.816428,0.2726900279521942,93.638176,4103,34247,-160.50168,48.19819641113281,41020,-43.785957145690915,-0.0014799560623941943,87.57422180175782,0.0001,0.1,0.043017578125,0.7536896467208862,1.0975490808486938,0.0021446093
8404992,245,-1.185074,0.3588045835494995,85.58204,4104,34255,-137.26279,73.12751770019531,41030,-43.78742451667786,-0.002322756173089147,208.50254173278807,0.0001,0.1,0.055615234375,0.6150264739990234,1.0974599123001099,0.0040779915
8407040,245,36.59756,0.4312903881072998,87.20935,4105,34264,-138.83952,79.46507263183594,41040,-43.785986232757566,-0.0011836010511615314,174.45269384384156,0.0001,0.1,0.027978515625,0.7976515293121338,1.0974034070968628,0.00235324
8409088,245,1.8462559,0.19180700182914734,18.275345,4106,34272,-67.31684,75.45282745361328,41050,-43.78423800468445,-0.0010191089182626455,162.75134887695313,0.0001,0.1,0.05,0.7984032034873962,1.0973705053329468,0.0016585565
8411136,245,1.142538,0.33810120820999146,86.72323,4107,34280,-148.55736,20.397031784057617,41060,-43.78824419975281,-0.0009499284860794432,35.063437819480896,0.0001,0.1,0.145166015625,0.8231831789016724,1.0975260734558105,0.0060563628
8413184,245,-0.96233654,0.3978438973426819,89.423294,4108,34289,-141.88023,82.37686920166016,41070,-43.788117265701295,-9.260807419195772e-05,198.2813524246216,0.0001,0.1,0.04375,0.785531759262085,1.097487211227417,0.004663395
8415232,245,-1.0144836,0.3218610882759094,19.90385,4109,34297,-32.75337,62.83647918701172,41080,-43.78725838661194,0.0008066676804446615,170.47112493515016,0.0001,0.1,0.097900390625,0.8378773927688599,1.0974961519241333,0.004866328
8417280,245,6.3208165,0.278995156288147,89.13568,4110,34305,-145.14482,17.595775604248047,41090,-43.793172693252565,-0.0020641568320570514,49.566569328308105,0.0001,0.1,0.1455078125,0.8874998688697815,1.0979082584381104,0.004369164
8419328,245,3.9863853,0.3466835618019104,88.58512,4111,34313,-146.40161,64.15131378173828,41100,-43.79713683128357,0.014550240593962371,144.05063819885254,0.0001,0.1,0.303564453125,0.8044465780258179,1.0978182554244995,0.0142687755
8421376,245,-1.1335418,0.4396759569644928,43.0563,4112,34322,-34.872395,61.44199752807617,41110,-43.798865509033206,-0.0029618206433951856,172.4507468223572,0.0001,0.1,0.092724609375,0.8363361358642578,1.0979981422424316,0.0036365227
8423424,245,4.2550206,0.22521774470806122,93.67648,4113,34330,-142.55933,61.6225700378418,41120,-43.802506637573245,-0.0021945870015770198,92.76355543136597,0.0001,0.1,0.072021484375,0.8162168264389038,1.0980833768844604,0.0023573702
8425472,245,-1.9760125,0.35850974917411804,94.99446,4114,34338,-145.75314,56.83993148803711,41130,-43.79752745628357,-0.004450320790056139,112.93451414108276,0.0001,0.1,0.255078125,0.7733403444290161,1.097695231437683,0.0073317983
8427520,245,-0.15607671,0.39536547660827637,84.855194,4115,34346,-134.06273,69.69534301757812,41140,-43.79072728157043,-0.0010452554386574775,163.85583620071412,0.0001,0.1,0.09638671875,0.8269235491752625,1.0975680351257324,0.0030311842
8429568,245,0.27090642,0.2587592899799347,18.99021,4116,34355,-16.384768,109.68672180175781,41150,-43.79068508148193,-0.001383009846904315,282.2816411972046,0.0001,0.1,0.007861328125,0.5993560552597046,1.0976077318191528,0.0012223767
8431616,245,-2.0185647,0.27449434995651245,83.70647,4117,34363,-133.68169,15.361968994140625,41160,-43.79774394035339,0.00173302298062481,36.23112869262695,0.0001,0.1,0.269091796875,0.8459399938583374,1.0979794263839722,0.010698355
8433664,245,0.15544796,0.3719188868999481,86.91006,4118,34371,-134.023,72.72943115234375,41170,-43.802173709869386,0.0024298127449583263,127.93005294799805,0.0001,0.1,0.102685546875,0.8591054081916809,1.0979530811309814,0.00768098
8435712,245,-3.5786266,0.37388426065444946,42.629486,4119,34380,-31.961445,72.01679229736328,41180,-43.801712083816525,-0.002497076151485089,149.62407054901124,0.0001,0.1,0.0455078125,0.8787468671798706,1.0979677438735962,0.0019606783
8437760,245,2.5283048,0.2301560640335083,93.85786,4120,34388,-142.51929,29.934852600097656,41190,-43.80480098724365,0.01067006608354859,70.00811557769775,0.0001,0.1,0.196044921875,0.8646222352981567,1.0981957912445068,0.010215286
8439808,245,2.9637527,0.3606691360473633,89.02822,4121,34396,-132.84966,51.51736831665039,41200,-43.80758395195007,-0.002352961848373525,118.35201687812805,0.0001,0.1,0.133642578125,0.8107631802558899,1.0980716943740845,0.0054144785
8441856,245,-0.044700768,0.42086464166641235,90.37315,4122,34404,-139.22739,73.95217895507812,41210,-43.80375337600708,0.0012659417552640662,141.0682683944702,0.0001,0.1,0.1666015625,0.8809047937393188,1.097983956336975,0.006705107
8443904,245,0.031367574,0.24700017273426056,20.957287,4123,34413,-17.926498,74.01597595214844,41220,-43.80211615562439,0.0008785882077063434,156.6983733177185,0.0001,0.1,0.0212890625,0.8359057903289795,1.0979691743850708,0.0028966833
8445952,245,2.7560902,0.3374718427658081,97.06477,4124,34421,-148.69533,18.64198875427246,41230,-43.8039792060852,-0.0028280125407036394,31.237806415557863,0.0001,0.1,0.102294921875,0.8781852722167969,1.098206639289856,0.005013385
8448000,245,-0.23347098,0.367793470621109,86.34647,4125,34429,-130.67517,78.65050506591797,41240,-43.811279916763304,-0.0014809635031269863,173.19573392868043,0.0001,0.1,0.1103515625,0.7618192434310913,1.098373532295227,0.002524801
8450048,245,-23.778269,0.36190757155418396,32.544907,4126,34438,-32.810688,98.62281036376953,41250,-43.81439566612244,-0.0018347112636547536,176.18154335021973,0.0001,0.1,0.020751953125,0.7784359455108643,1.098443865776062,0.0016966001
8452096,245,0.6317796,0.2866927683353424,97.94072,4127,34446,-148.20303,28.564332962036133,41260,-43.81596508026123,-0.002532704547047615,58.76965203285217,0.0001,0.1,0.09599609375,0.8699139356613159,1.098435878753662,0.0028362835
8454144,245,-0.29471463,0.3771993815898895,97.745995,4128,34454,-143.13953,88.85385131835938,41270,-43.8117880821228,0.001701039812178351,144.3431035041809,0.0001,0.1,0.138232421875,0.8272669315338135,1.098013997077942,0.011802406
8456192,245,10.640043,0.3872353732585907,92.78162,4129,34463,-139.95706,71.33500671386719,41280,-43.801730728149415,0.0020286534796468913,172.66684608459474,0.0001,0.1,0.164697265625,0.8555517196655273,1.0979163646697998,0.0063338517
8458240,245,4.008018,0.2308339774608612,36.152985,4130,34471,-68.33245,125.7156753540039,41290,-43.80128397941589,-0.0035143792221788315,157.258952999115,0.0001,0.1,0.0251953125,0.8210013508796692,1.0978869199752808,0.0019136615
8460288,245,-1.7316102,0.36256125569343567,91.667595,4131,34479,-134.01033,17.497190475463867,41300,-43.79892373085022,0.005231824528891593,31.031171202659607,0.0001,0.1,0.278662109375,0.8313300609588623,1.097771406173706,0.013002524
8462336,245,-0.0145939365,0.4210745096206665,95.166824,4132,34487,-142.33748,100.68136596679688,41310,-43.79846587181091,0.0031879004556685684,138.39366235733033,0.0001,0.1,0.054736328125,0.860745370388031,1.0978114604949951,0.0041685263
8464384,245,-2.0523136,0.2980952560901642,20.845867,4133,34496,-30.003511,71.61939239501953,41320,-43.79725852012634,0.0005332495551556349,168.58337478637696,0.0001,0.1,0.11640625,0.791416585445404,1.0977360010147095,0.002910376
8466432,245,8.752829,0.2852635681629181,90.22378,4134,34504,-133.50052,21.938169479370117,41330,-43.79072098731994,0.007913941895822063,42.01823563575745,0.0001,0.1,0.33212890625,0.8848925828933716,1.0972882509231567,0.02008881
8468480,245,1.5223665,0.351854532957077,90.079956,4135,34512,-132.58623,53.57954025268555,41340,-43.781430864334105,0.0026341322081862018,121.43749213218689,0.0001,0.1,0.172705078125,0.858353316783905,1.0969897508621216,0.00545225
8470528,245,-6.1901264,0.4160684645175934,44.978138,4136,34521,-39.152756,89.1181640625,41350,-43.77582497596741,-0.0007936531794257462,139.45583562850953,0.0001,0.1,0.05791015625,0.8818848729133606,1.0969634056091309,0.0049609565
8472576,245,-5.298089,0.24969905614852905,97.90817,4137,34529,-142.05144,44.45984649658203,41360,-43.77610597610474,-0.0039157265477115285,89.60535774230956,0.0001,0.1,0.052197265625,0.8277372717857361,1.0969566106796265,0.0022098715
8474624,245,-0.23575376,0.3678063750267029,97.28805,4138,34537,-142.29033,100.33728790283203,41370,-43.77698163986206,-0.0009979842259781435,118.85279893875122,0.0001,0.1,0.13193359375,0.8026175498962402,1.097271203994751,0.012846734
8476672,245,-0.98457193,0.4217492341995239,91.66227,4139,34546,-136.11119,117.34758758544922,41380,-43.78745913505554,-0.00034631737507879735,167.71314392089843,0.0001,0.1,0.122705078125,0.8550940752029419,1.0973701477050781,0.005931967
8478720,245,-0.3194967,0.26937398314476013,21.538935,4140,34554,-17.234207,53.618404388427734,41390,-43.78792333602905,-0.0009826737106777728,162.66833124160766,0.0001,0.1,0.002978515625,0.8364297151565552,1.0973927974700928,0.000860819
8480768,245,-1.5153702,0.3105016350746155,94.92995,4141,34562,-143.73814,17.305810928344727,41400,-43.78964276313782,-0.005332921299850568,33.04828469753265,0.0001,0.1,0.092919921875,0.8907338380813599,1.0975301265716553,0.0048067546
8482816,245,0.26014104,0.39038899540901184,93.4191,4142,34570,-137.24211,53.72405242919922,41410,-43.79421229362488,0.0027473652909975497,148.45552587509155,0.0001,0.1,0.220849609375,0.8683316707611084,1.097936749458313,0.011828322
